Date,Traffic_Source,Device_Type,Country,Page_Visited,Sessions,Users,New_Users,Bounce_Rate,Avg_Session_Duration,Conversions,Revenue,Campaign_Name,Month
26/05/2024,Referral,Mobile,USA,Landing Page,107,97,57,36.06,213,27,675,New Product Launch,May
27/05/2024,Google Ads,Mobile,India,Home Page,420,319,226,35.96,172,31,899,Email Campaign,May
27/05/2024,Facebook Ads,Desktop,UK,Home Page,201,164,74,31.65,139,7,259,Brand Awareness,May
27/05/2024,Instagram Ads,Tablet,Canada,Home Page,279,247,132,43.58,100,34,850,Spring Sale,May
27/05/2024,Organic Search,Desktop,India,Product Page,244,201,130,34.89,281,3,132,SEO Campaign,May
27/05/2024,Direct,Desktop,Canada,Product Page,342,308,140,43.06,234,18,702,None,May
27/05/2024,Email Marketing,Tablet,USA,Product Page,347,310,225,49.72,123,9,486,New Product Launch,May
27/05/2024,Referral,Mobile,India,Home Page,104,85,41,43.91,223,22,748,Email Campaign,May
28/05/2024,Google Ads,Desktop,UK,Landing Page,172,132,76,34.84,158,32,736,Winter Sale,May
28/05/2024,Facebook Ads,Mobile,Germany,Blog Page,193,170,113,40.24,232,7,154,New Product Launch,May
28/05/2024,Instagram Ads,Mobile,UK,Home Page,370,336,244,54.42,107,28,1540,None,May
28/05/2024,Organic Search,Tablet,Australia,Landing Page,392,319,163,41.44,148,28,868,None,May
28/05/2024,Direct,Tablet,India,Blog Page,153,134,74,44.51,160,22,726,Spring Sale,May
28/05/2024,Email Marketing,Mobile,USA,Product Page,172,146,98,41.76,184,19,532,Email Campaign,May
28/05/2024,Referral,Mobile,UK,Product Page,344,259,172,49.88,228,31,961,Email Campaign,May
29/05/2024,Google Ads,Mobile,Germany,Promo Page,475,404,299,46.72,181,26,624,SEO Campaign,May
29/05/2024,Facebook Ads,Desktop,Kenya,Blog Page,434,408,269,33.61,134,9,252,SEO Campaign,May
29/05/2024,Instagram Ads,Tablet,UK,Landing Page,336,265,133,37.12,248,21,462,Spring Sale,May
29/05/2024,Organic Search,Tablet,UK,Promo Page,233,176,111,38.69,176,5,220,None,May
29/05/2024,Direct,Desktop,Germany,Landing Page,426,328,165,37.21,98,16,896,Email Campaign,May
29/05/2024,Email Marketing,Mobile,Kenya,Blog Page,415,369,227,52.4,151,32,800,Email Campaign,May
29/05/2024,Referral,Mobile,UK,Landing Page,249,225,132,53.41,292,19,760,SEO Campaign,May
30/05/2024,Google Ads,Tablet,UK,Promo Page,252,198,116,54.14,120,18,450,Email Campaign,May
30/05/2024,Facebook Ads,Tablet,Canada,Home Page,477,449,314,41.22,170,14,350,Email Campaign,May
30/05/2024,Instagram Ads,Desktop,Germany,Blog Page,236,179,89,49.94,306,18,630,SEO Campaign,May
30/05/2024,Organic Search,Mobile,Australia,Checkout Page,427,358,245,44.7,303,21,420,Winter Sale,May
30/05/2024,Direct,Tablet,India,Landing Page,286,245,144,35.93,228,29,1247,Spring Sale,May
30/05/2024,Email Marketing,Desktop,Australia,Promo Page,156,122,79,51.02,311,33,1551,Email Campaign,May
30/05/2024,Referral,Tablet,USA,Landing Page,360,303,223,48.7,113,21,798,SEO Campaign,May
31/05/2024,Google Ads,Desktop,India,Blog Page,437,359,191,49.79,158,23,1035,SEO Campaign,May
31/05/2024,Facebook Ads,Tablet,Australia,Landing Page,213,159,83,41.76,127,29,580,None,May
31/05/2024,Instagram Ads,Mobile,Australia,Checkout Page,298,231,107,48.94,196,18,396,SEO Campaign,May
31/05/2024,Organic Search,Mobile,USA,Blog Page,175,163,93,49.15,257,21,504,None,May
31/05/2024,Direct,Tablet,Canada,Promo Page,90,68,36,41.42,117,16,352,None,May
31/05/2024,Email Marketing,Desktop,Kenya,Checkout Page,286,229,117,45.66,114,12,624,Winter Sale,May
31/05/2024,Referral,Tablet,USA,Product Page,159,128,92,45.18,144,15,420,New Product Launch,May
01/06/2024,Google Ads,Tablet,Germany,Checkout Page,167,157,86,53.98,312,10,330,Email Campaign,Jun
01/06/2024,Facebook Ads,Mobile,Canada,Blog Page,310,251,158,54.03,144,3,111,Brand Awareness,Jun
01/06/2024,Instagram Ads,Mobile,India,Promo Page,297,253,173,32.2,118,24,768,Email Campaign,Jun
01/06/2024,Organic Search,Mobile,USA,Blog Page,426,384,183,41.87,295,28,868,Email Campaign,Jun
01/06/2024,Direct,Mobile,USA,Landing Page,461,362,269,54.85,110,3,78,SEO Campaign,Jun
01/06/2024,Email Marketing,Mobile,USA,Blog Page,386,313,167,54.25,310,29,725,SEO Campaign,Jun
01/06/2024,Referral,Desktop,India,Blog Page,485,457,332,51.87,228,26,676,SEO Campaign,Jun
02/06/2024,Google Ads,Tablet,Australia,Checkout Page,127,105,62,35.11,104,7,224,None,Jun
02/06/2024,Facebook Ads,Mobile,India,Blog Page,116,96,58,28.61,290,29,667,Winter Sale,Jun
02/06/2024,Instagram Ads,Mobile,Kenya,Promo Page,222,167,103,49.26,274,12,564,Email Campaign,Jun
02/06/2024,Organic Search,Tablet,India,Promo Page,163,146,94,50.06,319,32,1376,Brand Awareness,Jun
02/06/2024,Direct,Tablet,Kenya,Product Page,131,119,83,31.12,232,31,1240,SEO Campaign,Jun
02/06/2024,Email Marketing,Mobile,USA,Promo Page,94,77,41,34.94,194,23,644,New Product Launch,Jun
02/06/2024,Referral,Mobile,Kenya,Checkout Page,122,104,75,52.3,292,33,1551,SEO Campaign,Jun
03/06/2024,Google Ads,Mobile,USA,Promo Page,334,268,189,29.89,132,23,851,SEO Campaign,Jun
03/06/2024,Facebook Ads,Tablet,India,Product Page,105,82,44,30.86,312,19,684,Winter Sale,Jun
03/06/2024,Instagram Ads,Tablet,Germany,Landing Page,184,156,101,50.88,92,8,184,Email Campaign,Jun
03/06/2024,Organic Search,Mobile,India,Product Page,330,308,144,37.9,154,5,225,None,Jun
03/06/2024,Direct,Mobile,India,Blog Page,109,85,49,39.02,232,29,841,Email Campaign,Jun
03/06/2024,Email Marketing,Tablet,Germany,Checkout Page,208,179,129,38.65,319,14,630,Email Campaign,Jun
03/06/2024,Referral,Mobile,USA,Promo Page,332,315,158,41.57,204,20,1060,Spring Sale,Jun
04/06/2024,Google Ads,Mobile,Kenya,Landing Page,310,259,152,34.48,310,3,171,New Product Launch,Jun
04/06/2024,Facebook Ads,Mobile,Germany,Promo Page,207,188,110,44.38,200,28,1204,Email Campaign,Jun
04/06/2024,Instagram Ads,Tablet,UK,Promo Page,177,143,104,43.89,229,23,690,SEO Campaign,Jun
04/06/2024,Organic Search,Desktop,Germany,Product Page,157,121,70,40.93,205,25,1125,New Product Launch,Jun
04/06/2024,Direct,Desktop,Germany,Product Page,469,352,253,53.14,295,12,264,Brand Awareness,Jun
04/06/2024,Email Marketing,Tablet,UK,Landing Page,107,84,50,42.74,156,9,315,SEO Campaign,Jun
04/06/2024,Referral,Tablet,USA,Checkout Page,416,356,175,28.25,166,13,390,Spring Sale,Jun
05/06/2024,Google Ads,Desktop,USA,Promo Page,107,89,57,36.35,128,4,208,Spring Sale,Jun
05/06/2024,Facebook Ads,Tablet,USA,Promo Page,235,200,126,54,289,22,682,Winter Sale,Jun
05/06/2024,Instagram Ads,Tablet,India,Checkout Page,345,302,206,45.5,197,7,224,Brand Awareness,Jun
05/06/2024,Organic Search,Desktop,Canada,Home Page,442,395,273,35.82,137,23,1242,SEO Campaign,Jun
05/06/2024,Direct,Desktop,Australia,Promo Page,244,226,157,46.43,219,33,1716,SEO Campaign,Jun
05/06/2024,Email Marketing,Tablet,UK,Promo Page,386,320,164,37.61,277,13,416,Winter Sale,Jun
05/06/2024,Referral,Tablet,India,Checkout Page,150,126,73,31.26,102,23,1081,Brand Awareness,Jun
06/06/2024,Google Ads,Mobile,Canada,Home Page,94,71,42,41.63,141,6,132,None,Jun
06/06/2024,Facebook Ads,Desktop,UK,Landing Page,418,364,185,34.79,167,30,1380,SEO Campaign,Jun
06/06/2024,Instagram Ads,Desktop,Australia,Home Page,181,147,75,41.28,136,32,1280,SEO Campaign,Jun
06/06/2024,Organic Search,Mobile,India,Blog Page,489,424,199,28.71,174,16,448,None,Jun
06/06/2024,Direct,Mobile,USA,Checkout Page,138,118,67,53.59,142,18,810,Brand Awareness,Jun
06/06/2024,Email Marketing,Tablet,Germany,Product Page,441,402,219,32.42,118,21,567,New Product Launch,Jun
06/06/2024,Referral,Desktop,Australia,Product Page,388,299,165,54.04,249,8,408,Winter Sale,Jun
07/06/2024,Google Ads,Desktop,Kenya,Blog Page,137,115,78,34.97,197,9,243,Winter Sale,Jun
07/06/2024,Facebook Ads,Desktop,Australia,Home Page,375,292,189,44.34,160,29,957,Winter Sale,Jun
07/06/2024,Instagram Ads,Desktop,Kenya,Checkout Page,379,290,196,36.48,284,9,432,Brand Awareness,Jun
07/06/2024,Organic Search,Tablet,Kenya,Checkout Page,409,340,192,42.42,305,3,93,Spring Sale,Jun
07/06/2024,Direct,Desktop,Australia,Checkout Page,462,408,221,35.9,193,32,1024,Email Campaign,Jun
07/06/2024,Email Marketing,Mobile,UK,Blog Page,104,79,38,33.01,259,20,1020,Winter Sale,Jun
07/06/2024,Referral,Tablet,Germany,Landing Page,421,357,176,52.85,295,16,432,None,Jun
08/06/2024,Google Ads,Desktop,Germany,Landing Page,299,230,134,34.45,115,10,300,SEO Campaign,Jun
08/06/2024,Facebook Ads,Tablet,Canada,Product Page,460,408,261,47.34,165,17,408,New Product Launch,Jun
08/06/2024,Instagram Ads,Mobile,USA,Checkout Page,282,216,118,38.09,230,16,704,None,Jun
08/06/2024,Organic Search,Desktop,UK,Landing Page,95,78,35,29.64,306,17,391,None,Jun
08/06/2024,Direct,Mobile,India,Blog Page,135,114,51,31.78,194,10,330,None,Jun
08/06/2024,Email Marketing,Desktop,Germany,Promo Page,155,127,91,49.07,173,20,660,Winter Sale,Jun
08/06/2024,Referral,Desktop,India,Home Page,361,301,153,28.75,223,12,708,Winter Sale,Jun
09/06/2024,Google Ads,Mobile,USA,Checkout Page,140,128,74,43.41,178,33,1848,New Product Launch,Jun
09/06/2024,Facebook Ads,Mobile,Australia,Product Page,329,285,142,31.33,149,13,403,Brand Awareness,Jun
09/06/2024,Instagram Ads,Mobile,UK,Promo Page,142,112,55,49.52,97,31,837,None,Jun
09/06/2024,Organic Search,Mobile,India,Blog Page,307,254,180,53.09,129,15,615,SEO Campaign,Jun
09/06/2024,Direct,Mobile,Germany,Promo Page,163,131,74,32.59,187,9,513,Spring Sale,Jun
09/06/2024,Email Marketing,Tablet,UK,Blog Page,249,214,110,37.2,104,33,924,Winter Sale,Jun
09/06/2024,Referral,Mobile,Australia,Blog Page,168,148,92,47.88,255,24,1008,None,Jun
10/06/2024,Google Ads,Mobile,India,Promo Page,400,331,175,32.54,189,30,1230,Email Campaign,Jun
10/06/2024,Facebook Ads,Tablet,Kenya,Landing Page,442,398,271,40.3,120,34,1054,SEO Campaign,Jun
10/06/2024,Instagram Ads,Tablet,Australia,Promo Page,175,159,99,34.81,268,34,782,Email Campaign,Jun
10/06/2024,Organic Search,Mobile,USA,Home Page,420,381,214,43.2,313,7,238,None,Jun
10/06/2024,Direct,Tablet,USA,Checkout Page,113,97,59,38.86,290,29,696,Brand Awareness,Jun
10/06/2024,Email Marketing,Mobile,Kenya,Checkout Page,224,171,79,34.84,244,8,200,New Product Launch,Jun
10/06/2024,Referral,Desktop,Canada,Home Page,486,430,296,31.05,157,22,836,Spring Sale,Jun
11/06/2024,Google Ads,Desktop,Kenya,Landing Page,275,250,140,31.38,288,20,900,Winter Sale,Jun
11/06/2024,Facebook Ads,Desktop,USA,Checkout Page,396,332,221,30.9,170,24,768,Email Campaign,Jun
11/06/2024,Instagram Ads,Desktop,Australia,Promo Page,357,298,171,45.92,143,28,1120,Spring Sale,Jun
11/06/2024,Organic Search,Tablet,India,Home Page,113,105,56,31.01,143,16,944,Email Campaign,Jun
11/06/2024,Direct,Mobile,India,Promo Page,481,451,299,35.98,188,9,306,None,Jun
11/06/2024,Email Marketing,Mobile,Canada,Blog Page,405,324,194,28.82,98,33,1749,Email Campaign,Jun
11/06/2024,Referral,Tablet,USA,Home Page,421,371,260,47.4,101,25,850,Email Campaign,Jun
12/06/2024,Google Ads,Mobile,Germany,Checkout Page,422,379,260,48.19,136,28,672,Email Campaign,Jun
12/06/2024,Facebook Ads,Tablet,Germany,Home Page,431,326,183,28.94,110,24,696,SEO Campaign,Jun
12/06/2024,Instagram Ads,Tablet,Canada,Product Page,267,248,172,42.03,251,26,650,None,Jun
12/06/2024,Organic Search,Tablet,India,Landing Page,405,332,242,49.59,159,7,336,Winter Sale,Jun
12/06/2024,Direct,Mobile,Kenya,Checkout Page,490,414,261,54.62,225,25,525,Winter Sale,Jun
12/06/2024,Email Marketing,Tablet,Australia,Home Page,246,228,129,53.97,227,18,810,Winter Sale,Jun
12/06/2024,Referral,Tablet,UK,Product Page,147,132,80,35.25,263,30,1560,Email Campaign,Jun
13/06/2024,Google Ads,Desktop,Canada,Checkout Page,106,92,52,33.36,158,12,480,Winter Sale,Jun
13/06/2024,Facebook Ads,Mobile,Australia,Blog Page,308,256,156,42.67,251,12,468,SEO Campaign,Jun
13/06/2024,Instagram Ads,Mobile,Kenya,Product Page,410,361,185,36.59,213,7,371,Brand Awareness,Jun
13/06/2024,Organic Search,Mobile,Germany,Blog Page,354,289,149,41.41,131,19,513,SEO Campaign,Jun
13/06/2024,Direct,Tablet,Germany,Product Page,214,179,82,48.81,106,7,273,None,Jun
13/06/2024,Email Marketing,Mobile,UK,Home Page,386,361,163,29.29,162,33,1485,Brand Awareness,Jun
13/06/2024,Referral,Tablet,Australia,Product Page,199,178,80,53.76,178,34,782,SEO Campaign,Jun
14/06/2024,Google Ads,Desktop,USA,Product Page,456,418,199,47.95,269,18,396,None,Jun
14/06/2024,Facebook Ads,Desktop,Kenya,Landing Page,222,186,117,40.86,220,19,418,New Product Launch,Jun
14/06/2024,Instagram Ads,Desktop,Canada,Landing Page,404,347,239,28.1,268,34,1020,Brand Awareness,Jun
14/06/2024,Organic Search,Desktop,Canada,Landing Page,247,224,143,42.38,285,3,96,New Product Launch,Jun
14/06/2024,Direct,Tablet,Australia,Promo Page,347,296,173,34.91,242,12,264,None,Jun
14/06/2024,Email Marketing,Tablet,Germany,Promo Page,255,194,133,32.16,109,13,663,Spring Sale,Jun
14/06/2024,Referral,Mobile,Kenya,Home Page,92,84,50,31.76,235,33,1848,New Product Launch,Jun
15/06/2024,Google Ads,Tablet,UK,Promo Page,311,258,171,51.67,246,17,833,Brand Awareness,Jun
15/06/2024,Facebook Ads,Desktop,India,Home Page,162,153,80,34.88,310,17,374,New Product Launch,Jun
15/06/2024,Instagram Ads,Mobile,India,Checkout Page,90,77,56,36.59,139,28,756,Email Campaign,Jun
15/06/2024,Organic Search,Mobile,Australia,Checkout Page,135,110,59,42.61,200,6,150,Email Campaign,Jun
15/06/2024,Direct,Desktop,India,Promo Page,319,291,212,50.7,246,16,368,Spring Sale,Jun
15/06/2024,Email Marketing,Mobile,Kenya,Checkout Page,316,298,175,43.49,297,17,408,New Product Launch,Jun
15/06/2024,Referral,Mobile,Kenya,Product Page,383,294,134,49.36,238,29,1334,Spring Sale,Jun
16/06/2024,Google Ads,Tablet,USA,Home Page,475,439,249,35.25,126,8,408,Spring Sale,Jun
16/06/2024,Facebook Ads,Desktop,Canada,Checkout Page,259,225,134,49.22,97,29,1334,Spring Sale,Jun
16/06/2024,Instagram Ads,Desktop,Kenya,Checkout Page,84,70,35,53.44,159,21,546,None,Jun
16/06/2024,Organic Search,Mobile,Germany,Promo Page,190,156,112,42.31,217,27,1512,Email Campaign,Jun
16/06/2024,Direct,Mobile,Canada,Product Page,149,121,71,46.2,310,29,1276,New Product Launch,Jun
16/06/2024,Email Marketing,Desktop,India,Home Page,179,165,90,38.7,140,18,540,Spring Sale,Jun
16/06/2024,Referral,Tablet,Canada,Home Page,235,209,126,43.82,239,10,460,Brand Awareness,Jun
17/06/2024,Google Ads,Mobile,UK,Promo Page,420,331,177,41.64,200,4,132,None,Jun
17/06/2024,Facebook Ads,Tablet,Canada,Checkout Page,247,227,107,49.01,296,28,868,New Product Launch,Jun
17/06/2024,Instagram Ads,Mobile,India,Product Page,289,220,100,32.81,226,25,1450,None,Jun
17/06/2024,Organic Search,Tablet,India,Home Page,86,80,42,40.48,288,23,1288,New Product Launch,Jun
17/06/2024,Direct,Tablet,Canada,Product Page,327,269,121,28.25,202,6,258,New Product Launch,Jun
17/06/2024,Email Marketing,Desktop,USA,Blog Page,170,156,70,36.43,266,24,1176,SEO Campaign,Jun
17/06/2024,Referral,Mobile,Germany,Blog Page,388,337,160,46.95,109,19,494,New Product Launch,Jun
18/06/2024,Google Ads,Desktop,India,Home Page,337,270,164,41.97,222,26,676,Email Campaign,Jun
18/06/2024,Facebook Ads,Mobile,UK,Promo Page,493,372,278,44.84,147,22,1166,None,Jun
18/06/2024,Instagram Ads,Desktop,Kenya,Checkout Page,136,119,89,35.1,175,7,273,Brand Awareness,Jun
18/06/2024,Organic Search,Desktop,UK,Blog Page,497,443,208,54.25,102,17,867,Brand Awareness,Jun
18/06/2024,Direct,Mobile,India,Blog Page,259,235,168,35.64,105,29,841,New Product Launch,Jun
18/06/2024,Email Marketing,Desktop,Australia,Home Page,160,151,71,45.87,125,3,69,Winter Sale,Jun
18/06/2024,Referral,Mobile,Kenya,Home Page,109,101,73,41.83,112,18,738,None,Jun
19/06/2024,Google Ads,Mobile,UK,Landing Page,309,268,172,38.7,154,11,407,SEO Campaign,Jun
19/06/2024,Facebook Ads,Mobile,Australia,Promo Page,345,259,175,30.87,200,19,494,None,Jun
19/06/2024,Instagram Ads,Desktop,Canada,Checkout Page,148,116,81,43.44,266,9,513,Email Campaign,Jun
19/06/2024,Organic Search,Desktop,Kenya,Checkout Page,247,210,140,43.03,101,19,1064,Spring Sale,Jun
19/06/2024,Direct,Tablet,USA,Home Page,144,116,57,42.7,166,18,666,Email Campaign,Jun
19/06/2024,Email Marketing,Tablet,India,Landing Page,163,137,91,42.29,279,22,704,Brand Awareness,Jun
19/06/2024,Referral,Tablet,UK,Checkout Page,132,108,63,54.43,91,7,371,SEO Campaign,Jun
20/06/2024,Google Ads,Tablet,Canada,Blog Page,236,216,124,39.9,162,16,448,New Product Launch,Jun
20/06/2024,Facebook Ads,Tablet,India,Checkout Page,243,199,110,40.66,299,30,720,Spring Sale,Jun
20/06/2024,Instagram Ads,Desktop,UK,Blog Page,185,169,81,47.01,308,20,980,Email Campaign,Jun
20/06/2024,Organic Search,Mobile,India,Promo Page,432,333,200,46.82,174,28,952,Email Campaign,Jun
20/06/2024,Direct,Mobile,Canada,Product Page,429,354,195,44.76,307,6,354,Winter Sale,Jun
20/06/2024,Email Marketing,Tablet,USA,Checkout Page,90,70,35,46.56,239,12,444,Spring Sale,Jun
20/06/2024,Referral,Mobile,UK,Product Page,306,243,129,42.79,130,13,520,Brand Awareness,Jun
21/06/2024,Google Ads,Desktop,Kenya,Product Page,139,109,62,37.6,129,15,435,Winter Sale,Jun
21/06/2024,Facebook Ads,Mobile,Australia,Blog Page,437,350,196,41.44,151,12,384,Brand Awareness,Jun
21/06/2024,Instagram Ads,Desktop,USA,Blog Page,369,312,173,50.35,221,21,1218,Email Campaign,Jun
21/06/2024,Organic Search,Desktop,USA,Promo Page,363,304,225,50.96,190,32,1824,Email Campaign,Jun
21/06/2024,Direct,Tablet,Kenya,Checkout Page,173,132,74,48.02,220,34,1836,Winter Sale,Jun
21/06/2024,Email Marketing,Tablet,Germany,Product Page,458,434,319,50.77,155,17,357,New Product Launch,Jun
21/06/2024,Referral,Mobile,UK,Product Page,338,315,198,49.68,252,26,1118,SEO Campaign,Jun
22/06/2024,Google Ads,Mobile,Germany,Blog Page,486,401,261,49.12,202,31,806,None,Jun
22/06/2024,Facebook Ads,Tablet,UK,Blog Page,432,337,176,34.07,206,26,1170,SEO Campaign,Jun
22/06/2024,Instagram Ads,Mobile,Kenya,Home Page,374,328,228,43.13,163,6,132,Brand Awareness,Jun
22/06/2024,Organic Search,Mobile,Canada,Product Page,123,97,64,49.13,172,8,304,Brand Awareness,Jun
22/06/2024,Direct,Desktop,India,Blog Page,100,83,40,41.86,116,9,351,Winter Sale,Jun
22/06/2024,Email Marketing,Desktop,India,Landing Page,211,171,119,42.96,307,28,1036,Winter Sale,Jun
22/06/2024,Referral,Mobile,UK,Landing Page,169,136,65,45.82,264,20,660,New Product Launch,Jun
23/06/2024,Google Ads,Tablet,Germany,Checkout Page,119,101,48,38.82,250,9,270,Brand Awareness,Jun
23/06/2024,Facebook Ads,Mobile,Kenya,Product Page,125,117,83,41.5,107,24,672,Email Campaign,Jun
23/06/2024,Instagram Ads,Desktop,Germany,Blog Page,257,218,112,35.34,189,27,810,Spring Sale,Jun
23/06/2024,Organic Search,Desktop,Australia,Promo Page,129,116,61,32.4,177,10,450,SEO Campaign,Jun
23/06/2024,Direct,Tablet,Canada,Blog Page,154,138,81,49.14,223,21,777,Winter Sale,Jun
23/06/2024,Email Marketing,Mobile,Germany,Product Page,334,276,187,39.48,293,14,700,Brand Awareness,Jun
23/06/2024,Referral,Desktop,Canada,Product Page,413,335,154,53.19,254,20,460,SEO Campaign,Jun
24/06/2024,Google Ads,Mobile,Germany,Home Page,275,260,136,30.15,106,18,504,New Product Launch,Jun
24/06/2024,Facebook Ads,Tablet,Kenya,Blog Page,454,406,262,47.77,164,13,351,SEO Campaign,Jun
24/06/2024,Instagram Ads,Tablet,India,Product Page,434,366,255,35.33,206,29,1102,Brand Awareness,Jun
24/06/2024,Organic Search,Desktop,Australia,Blog Page,182,137,78,30.88,254,14,392,Winter Sale,Jun
24/06/2024,Direct,Mobile,USA,Home Page,427,328,212,45.47,289,34,680,SEO Campaign,Jun
24/06/2024,Email Marketing,Mobile,Germany,Landing Page,380,329,151,41.18,173,8,160,SEO Campaign,Jun
24/06/2024,Referral,Mobile,UK,Landing Page,400,362,184,31.53,295,27,621,None,Jun
25/06/2024,Google Ads,Desktop,Canada,Product Page,214,187,139,42.41,253,26,858,Email Campaign,Jun
25/06/2024,Facebook Ads,Mobile,UK,Blog Page,294,265,121,41.55,195,6,204,Brand Awareness,Jun
25/06/2024,Instagram Ads,Mobile,UK,Promo Page,325,256,153,49.37,107,28,980,Winter Sale,Jun
25/06/2024,Organic Search,Tablet,India,Product Page,84,79,38,28.4,154,18,738,Brand Awareness,Jun
25/06/2024,Direct,Tablet,USA,Checkout Page,185,165,79,38.98,170,11,517,Spring Sale,Jun
25/06/2024,Email Marketing,Tablet,Germany,Checkout Page,324,290,203,53.64,238,16,336,Email Campaign,Jun
25/06/2024,Referral,Mobile,Germany,Checkout Page,436,358,221,45.97,307,32,1856,Email Campaign,Jun
26/06/2024,Google Ads,Desktop,Kenya,Product Page,87,65,34,48.75,275,20,760,SEO Campaign,Jun
26/06/2024,Facebook Ads,Desktop,Kenya,Checkout Page,294,223,125,47.46,283,32,1152,Email Campaign,Jun
26/06/2024,Instagram Ads,Mobile,Australia,Checkout Page,375,334,187,35.53,256,33,1386,Spring Sale,Jun
26/06/2024,Organic Search,Desktop,Australia,Home Page,490,437,292,30.71,275,31,868,Email Campaign,Jun
26/06/2024,Direct,Desktop,Canada,Product Page,243,202,119,39.1,211,27,1377,Winter Sale,Jun
26/06/2024,Email Marketing,Desktop,Canada,Checkout Page,389,340,212,37.99,112,19,665,Winter Sale,Jun
26/06/2024,Referral,Mobile,Germany,Home Page,265,248,120,33.72,104,20,1020,Winter Sale,Jun
27/06/2024,Google Ads,Mobile,India,Promo Page,332,291,151,43.63,187,17,340,SEO Campaign,Jun
27/06/2024,Facebook Ads,Desktop,USA,Blog Page,240,184,95,28.08,304,17,765,None,Jun
27/06/2024,Instagram Ads,Tablet,Germany,Promo Page,319,287,209,29.46,273,26,832,Brand Awareness,Jun
27/06/2024,Organic Search,Desktop,Australia,Promo Page,113,96,55,41.84,243,21,945,New Product Launch,Jun
27/06/2024,Direct,Mobile,Canada,Checkout Page,457,408,281,49.38,300,15,555,Spring Sale,Jun
27/06/2024,Email Marketing,Mobile,Kenya,Blog Page,145,108,60,47.92,203,9,189,Spring Sale,Jun
27/06/2024,Referral,Desktop,Canada,Product Page,154,132,92,53.18,194,7,182,Email Campaign,Jun
28/06/2024,Google Ads,Mobile,Canada,Checkout Page,366,319,155,43.65,256,30,1740,New Product Launch,Jun
28/06/2024,Facebook Ads,Desktop,USA,Product Page,495,418,272,36.74,192,27,1458,None,Jun
28/06/2024,Instagram Ads,Mobile,India,Promo Page,108,100,70,31.98,274,20,1120,Spring Sale,Jun
28/06/2024,Organic Search,Tablet,Australia,Promo Page,116,108,72,53.2,162,8,288,Winter Sale,Jun
28/06/2024,Direct,Tablet,Kenya,Checkout Page,154,137,86,41.23,251,13,650,Email Campaign,Jun
28/06/2024,Email Marketing,Tablet,UK,Landing Page,100,94,59,48.23,97,30,810,None,Jun
28/06/2024,Referral,Desktop,Germany,Home Page,479,446,320,45.66,239,34,1564,Spring Sale,Jun
29/06/2024,Google Ads,Mobile,Canada,Checkout Page,299,236,128,48.79,97,8,288,Spring Sale,Jun
29/06/2024,Facebook Ads,Tablet,Australia,Home Page,430,388,246,34.27,252,9,423,Email Campaign,Jun
29/06/2024,Instagram Ads,Tablet,USA,Blog Page,258,240,137,42.17,123,28,1484,Winter Sale,Jun
29/06/2024,Organic Search,Desktop,Australia,Blog Page,225,170,106,34.21,296,15,480,SEO Campaign,Jun
29/06/2024,Direct,Desktop,Australia,Checkout Page,145,134,93,54.74,211,24,600,New Product Launch,Jun
29/06/2024,Email Marketing,Mobile,Australia,Checkout Page,310,245,142,29.53,314,4,140,Brand Awareness,Jun
29/06/2024,Referral,Tablet,Australia,Promo Page,285,214,135,29.7,279,19,665,SEO Campaign,Jun
30/06/2024,Google Ads,Mobile,UK,Promo Page,362,331,186,43.91,106,19,1045,None,Jun
30/06/2024,Facebook Ads,Mobile,Canada,Landing Page,177,150,85,33.7,237,24,1008,Spring Sale,Jun
30/06/2024,Instagram Ads,Desktop,India,Home Page,368,310,191,35.69,104,29,957,Spring Sale,Jun
30/06/2024,Organic Search,Tablet,Kenya,Landing Page,335,292,139,48.37,116,4,208,None,Jun
30/06/2024,Direct,Tablet,UK,Home Page,318,290,173,50.86,319,11,517,None,Jun
30/06/2024,Email Marketing,Tablet,UK,Blog Page,435,336,200,44.88,177,22,1100,Brand Awareness,Jun
30/06/2024,Referral,Mobile,Australia,Promo Page,215,201,114,44.87,167,34,1564,Email Campaign,Jun
