Date,Traffic_Source,Device_Type,Country,Page_Visited,Sessions,Users,New_Users,Bounce_Rate,Avg_Session_Duration,Conversions,Revenue,Campaign_Name,Month,Day,Weekday,Year,Conversion_Rate,Revenue_per_Session
2024-01-25,Direct,Tablet,Kenya,Home Page,120,95,67,40.02,306,22,462,New Product Launch,January,25,Thursday,2024,0.18333333333333332,3.85
2024-01-25,Email Marketing,Mobile,India,Landing Page,424,400,210,45.73,282,10,310,Spring Sale,January,25,Thursday,2024,0.02358490566037736,0.7311320754716981
2024-01-25,Referral,Mobile,Australia,Landing Page,274,229,125,40.12,165,32,640,SEO Campaign,January,25,Thursday,2024,0.11678832116788321,2.335766423357664
2024-01-26,Google Ads,Mobile,USA,Home Page,80,64,35,38.24,196,7,392,SEO Campaign,January,26,Friday,2024,0.0875,4.9
2024-01-26,Facebook Ads,Desktop,USA,Blog Page,391,339,240,33.56,278,22,726,SEO Campaign,January,26,Friday,2024,0.056265984654731455,1.856777493606138
2024-01-26,Instagram Ads,Mobile,Canada,Checkout Page,361,273,132,40.21,148,7,364,SEO Campaign,January,26,Friday,2024,0.019390581717451522,1.0083102493074791
2024-01-26,Organic Search,Mobile,India,Landing Page,355,336,248,28.13,315,27,1296,Spring Sale,January,26,Friday,2024,0.07605633802816901,3.6507042253521127
2024-01-26,Direct,Desktop,UK,Promo Page,486,429,211,28.81,134,22,770,No Campaign,January,26,Friday,2024,0.04526748971193416,1.5843621399176955
2024-01-26,Email Marketing,Tablet,Kenya,Product Page,87,82,39,46.16,185,8,192,Winter Sale,January,26,Friday,2024,0.09195402298850575,2.206896551724138
2024-01-26,Referral,Tablet,USA,Promo Page,390,368,206,28.47,299,19,855,New Product Launch,January,26,Friday,2024,0.04871794871794872,2.1923076923076925
2024-01-27,Google Ads,Mobile,Germany,Home Page,407,370,268,44.22,120,18,594,Spring Sale,January,27,Saturday,2024,0.044226044226044224,1.4594594594594594
2024-01-27,Facebook Ads,Mobile,USA,Blog Page,299,233,147,36.59,250,11,484,Email Campaign,January,27,Saturday,2024,0.03678929765886288,1.6187290969899666
2024-01-27,Instagram Ads,Desktop,UK,Product Page,238,213,151,38.91,221,8,304,Email Campaign,January,27,Saturday,2024,0.03361344537815126,1.2773109243697478
2024-01-27,Organic Search,Mobile,India,Home Page,358,299,207,31.25,143,9,396,SEO Campaign,January,27,Saturday,2024,0.025139664804469275,1.106145251396648
2024-01-27,Direct,Mobile,Canada,Promo Page,278,239,134,42.81,250,19,969,Brand Awareness,January,27,Saturday,2024,0.0683453237410072,3.485611510791367
2024-01-27,Email Marketing,Mobile,UK,Product Page,346,301,195,44.73,263,11,242,Brand Awareness,January,27,Saturday,2024,0.031791907514450865,0.6994219653179191
2024-01-27,Referral,Tablet,Australia,Promo Page,491,370,204,38.27,315,18,1008,No Campaign,January,27,Saturday,2024,0.03665987780040733,2.0529531568228108
2024-01-28,Google Ads,Tablet,Canada,Blog Page,122,110,76,47.39,212,13,520,SEO Campaign,January,28,Sunday,2024,0.10655737704918032,4.262295081967213
2024-01-28,Facebook Ads,Tablet,UK,Checkout Page,478,381,277,29.63,110,15,615,Email Campaign,January,28,Sunday,2024,0.03138075313807531,1.286610878661088
2024-01-28,Instagram Ads,Desktop,Australia,Checkout Page,452,364,197,49.68,124,10,350,Spring Sale,January,28,Sunday,2024,0.022123893805309734,0.7743362831858407
2024-01-28,Organic Search,Desktop,India,Blog Page,81,65,37,31.29,292,9,450,No Campaign,January,28,Sunday,2024,0.1111111111111111,5.555555555555555
2024-01-28,Direct,Desktop,India,Checkout Page,150,121,83,33.0,273,6,234,Winter Sale,January,28,Sunday,2024,0.04,1.56
2024-01-28,Email Marketing,Desktop,Australia,Home Page,251,190,121,53.69,208,24,960,Spring Sale,January,28,Sunday,2024,0.09561752988047809,3.8247011952191237
2024-01-28,Referral,Mobile,UK,Landing Page,88,77,38,37.74,259,10,430,Email Campaign,January,28,Sunday,2024,0.11363636363636363,4.886363636363637
2024-01-29,Google Ads,Tablet,Australia,Product Page,147,118,82,39.44,291,27,999,Winter Sale,January,29,Monday,2024,0.1836734693877551,6.795918367346939
2024-01-29,Facebook Ads,Mobile,Kenya,Blog Page,321,250,130,51.47,250,25,1000,No Campaign,January,29,Monday,2024,0.0778816199376947,3.115264797507788
2024-01-29,Instagram Ads,Desktop,Canada,Blog Page,498,433,265,34.26,167,15,660,Spring Sale,January,29,Monday,2024,0.030120481927710843,1.3253012048192772
2024-01-29,Organic Search,Desktop,Canada,Promo Page,402,337,196,47.56,292,9,387,Spring Sale,January,29,Monday,2024,0.022388059701492536,0.9626865671641791
2024-01-29,Direct,Tablet,USA,Home Page,181,156,83,30.14,318,3,165,New Product Launch,January,29,Monday,2024,0.016574585635359115,0.9116022099447514
2024-01-29,Email Marketing,Tablet,Germany,Checkout Page,149,122,57,42.01,219,30,720,Spring Sale,January,29,Monday,2024,0.20134228187919462,4.832214765100671
2024-01-29,Referral,Desktop,Kenya,Home Page,146,125,68,36.99,159,4,168,New Product Launch,January,29,Monday,2024,0.0273972602739726,1.1506849315068493
2024-01-30,Google Ads,Mobile,Germany,Home Page,433,363,199,43.67,275,6,144,No Campaign,January,30,Tuesday,2024,0.013856812933025405,0.3325635103926097
2024-01-30,Facebook Ads,Tablet,Kenya,Blog Page,287,238,137,50.19,101,19,665,No Campaign,January,30,Tuesday,2024,0.06620209059233449,2.317073170731707
2024-01-30,Instagram Ads,Mobile,Australia,Checkout Page,427,403,183,47.9,197,3,147,Brand Awareness,January,30,Tuesday,2024,0.00702576112412178,0.3442622950819672
2024-01-30,Organic Search,Mobile,India,Product Page,310,286,180,41.68,315,31,1023,Email Campaign,January,30,Tuesday,2024,0.1,3.3
2024-01-30,Direct,Desktop,India,Product Page,145,119,65,34.45,282,13,286,SEO Campaign,January,30,Tuesday,2024,0.0896551724137931,1.9724137931034482
2024-01-30,Email Marketing,Tablet,USA,Product Page,390,305,209,43.51,149,7,217,Brand Awareness,January,30,Tuesday,2024,0.017948717948717947,0.5564102564102564
2024-01-30,Referral,Tablet,Australia,Checkout Page,161,140,91,42.38,295,8,176,Winter Sale,January,30,Tuesday,2024,0.049689440993788817,1.093167701863354
2024-01-31,Google Ads,Desktop,UK,Home Page,478,397,199,46.76,299,16,624,Spring Sale,January,31,Wednesday,2024,0.03347280334728033,1.3054393305439331
2024-01-31,Facebook Ads,Desktop,Kenya,Blog Page,360,304,165,44.37,154,16,560,SEO Campaign,January,31,Wednesday,2024,0.044444444444444446,1.5555555555555556
2024-01-31,Instagram Ads,Desktop,Australia,Home Page,466,438,305,45.99,315,10,400,No Campaign,January,31,Wednesday,2024,0.02145922746781116,0.8583690987124464
2024-01-31,Organic Search,Desktop,Australia,Product Page,147,112,76,31.29,181,15,750,Email Campaign,January,31,Wednesday,2024,0.10204081632653061,5.1020408163265305
2024-01-31,Direct,Tablet,India,Landing Page,395,363,163,28.48,219,30,1260,Email Campaign,January,31,Wednesday,2024,0.0759493670886076,3.189873417721519
2024-01-31,Email Marketing,Mobile,India,Landing Page,497,418,195,54.86,248,26,884,Winter Sale,January,31,Wednesday,2024,0.052313883299798795,1.778672032193159
2024-01-31,Referral,Mobile,Australia,Promo Page,178,136,93,35.17,96,18,630,No Campaign,January,31,Wednesday,2024,0.10112359550561797,3.539325842696629
2024-02-01,Google Ads,Tablet,UK,Blog Page,119,108,68,36.27,141,6,342,SEO Campaign,February,1,Thursday,2024,0.05042016806722689,2.8739495798319328
2024-02-01,Facebook Ads,Tablet,Germany,Blog Page,270,226,114,37.93,181,24,792,Brand Awareness,February,1,Thursday,2024,0.08888888888888889,2.933333333333333
2024-02-01,Instagram Ads,Desktop,India,Product Page,212,159,91,41.0,319,17,680,No Campaign,February,1,Thursday,2024,0.08018867924528301,3.207547169811321
2024-02-01,Organic Search,Mobile,Germany,Promo Page,468,371,168,34.51,302,23,851,Winter Sale,February,1,Thursday,2024,0.049145299145299144,1.8183760683760684
2024-02-01,Direct,Desktop,Australia,Promo Page,267,234,140,35.18,206,28,644,Spring Sale,February,1,Thursday,2024,0.10486891385767791,2.411985018726592
2024-02-01,Email Marketing,Mobile,USA,Home Page,311,283,179,51.21,131,23,736,Winter Sale,February,1,Thursday,2024,0.07395498392282958,2.3665594855305465
2024-02-01,Referral,Mobile,Australia,Landing Page,208,189,89,35.54,147,34,2006,No Campaign,February,1,Thursday,2024,0.16346153846153846,9.64423076923077
2024-02-02,Google Ads,Mobile,Canada,Blog Page,369,305,178,34.13,234,30,1260,SEO Campaign,February,2,Friday,2024,0.08130081300813008,3.4146341463414633
2024-02-02,Facebook Ads,Tablet,USA,Blog Page,166,147,67,30.29,132,3,129,SEO Campaign,February,2,Friday,2024,0.018072289156626505,0.7771084337349398
2024-02-02,Instagram Ads,Tablet,Canada,Promo Page,356,294,173,54.77,269,17,646,New Product Launch,February,2,Friday,2024,0.047752808988764044,1.8146067415730338
2024-02-02,Organic Search,Mobile,India,Home Page,340,292,204,29.86,227,8,408,Winter Sale,February,2,Friday,2024,0.023529411764705882,1.2
2024-02-02,Direct,Mobile,Australia,Promo Page,128,102,53,29.87,306,28,812,New Product Launch,February,2,Friday,2024,0.21875,6.34375
2024-02-02,Email Marketing,Tablet,UK,Home Page,337,293,183,48.2,121,34,1802,Spring Sale,February,2,Friday,2024,0.10089020771513353,5.347181008902077
2024-02-02,Referral,Desktop,Australia,Blog Page,262,201,113,42.85,306,20,820,SEO Campaign,February,2,Friday,2024,0.07633587786259542,3.1297709923664123
2024-02-03,Google Ads,Tablet,India,Home Page,367,311,141,54.8,211,34,1666,SEO Campaign,February,3,Saturday,2024,0.09264305177111716,4.539509536784741
2024-02-03,Facebook Ads,Desktop,India,Promo Page,312,267,171,33.97,215,10,590,New Product Launch,February,3,Saturday,2024,0.03205128205128205,1.891025641025641
2024-02-03,Instagram Ads,Desktop,Germany,Blog Page,335,287,213,53.31,118,15,555,No Campaign,February,3,Saturday,2024,0.04477611940298507,1.6567164179104477
2024-02-03,Organic Search,Tablet,Germany,Blog Page,362,341,203,32.07,133,15,615,Winter Sale,February,3,Saturday,2024,0.04143646408839779,1.6988950276243093
2024-02-03,Direct,Mobile,India,Product Page,263,229,110,32.09,119,9,396,Spring Sale,February,3,Saturday,2024,0.034220532319391636,1.505703422053232
2024-02-03,Email Marketing,Desktop,UK,Landing Page,223,203,136,51.8,221,10,540,Winter Sale,February,3,Saturday,2024,0.04484304932735426,2.42152466367713
2024-02-03,Referral,Mobile,Australia,Promo Page,89,79,54,44.6,155,11,352,Brand Awareness,February,3,Saturday,2024,0.12359550561797752,3.955056179775281
2024-02-04,Google Ads,Mobile,USA,Promo Page,313,282,129,48.13,103,27,1431,New Product Launch,February,4,Sunday,2024,0.08626198083067092,4.5718849840255595
2024-02-04,Facebook Ads,Tablet,Germany,Promo Page,479,373,202,51.67,190,28,644,SEO Campaign,February,4,Sunday,2024,0.05845511482254697,1.3444676409185803
2024-02-04,Instagram Ads,Tablet,Germany,Product Page,473,438,275,38.57,302,24,1416,Brand Awareness,February,4,Sunday,2024,0.0507399577167019,2.9936575052854124
2024-02-04,Organic Search,Desktop,Canada,Blog Page,339,266,150,38.86,160,6,288,Spring Sale,February,4,Sunday,2024,0.017699115044247787,0.8495575221238938
2024-02-04,Direct,Tablet,Australia,Promo Page,134,119,55,41.14,247,20,760,New Product Launch,February,4,Sunday,2024,0.14925373134328357,5.6716417910447765
2024-02-04,Email Marketing,Mobile,India,Promo Page,384,336,166,46.78,165,32,1824,New Product Launch,February,4,Sunday,2024,0.08333333333333333,4.75
2024-02-04,Referral,Tablet,India,Landing Page,252,196,107,39.72,235,33,1551,Winter Sale,February,4,Sunday,2024,0.13095238095238096,6.154761904761905
2024-02-05,Google Ads,Desktop,India,Checkout Page,197,173,99,45.18,136,29,986,SEO Campaign,February,5,Monday,2024,0.14720812182741116,5.00507614213198
2024-02-05,Facebook Ads,Mobile,Canada,Home Page,154,138,101,33.48,150,12,264,Brand Awareness,February,5,Monday,2024,0.07792207792207792,1.7142857142857142
2024-02-05,Instagram Ads,Desktop,Canada,Checkout Page,333,288,189,53.1,140,23,874,Spring Sale,February,5,Monday,2024,0.06906906906906907,2.6246246246246248
2024-02-05,Organic Search,Desktop,UK,Promo Page,148,135,68,49.67,163,34,816,Brand Awareness,February,5,Monday,2024,0.22972972972972974,5.513513513513513
2024-02-05,Direct,Mobile,Australia,Blog Page,310,288,208,49.07,189,8,400,Brand Awareness,February,5,Monday,2024,0.025806451612903226,1.2903225806451613
2024-02-05,Email Marketing,Desktop,UK,Checkout Page,487,370,197,35.07,252,25,1175,No Campaign,February,5,Monday,2024,0.0513347022587269,2.4127310061601643
2024-02-05,Referral,Desktop,UK,Landing Page,185,170,90,32.22,317,26,1014,Winter Sale,February,5,Monday,2024,0.14054054054054055,5.481081081081081
2024-02-06,Google Ads,Tablet,Australia,Blog Page,100,85,48,37.38,216,17,629,Spring Sale,February,6,Tuesday,2024,0.17,6.29
2024-02-06,Facebook Ads,Mobile,Canada,Product Page,233,194,102,47.73,147,23,851,Email Campaign,February,6,Tuesday,2024,0.09871244635193133,3.652360515021459
2024-02-06,Instagram Ads,Desktop,Germany,Promo Page,384,323,239,44.43,278,11,572,No Campaign,February,6,Tuesday,2024,0.028645833333333332,1.4895833333333333
2024-02-06,Organic Search,Desktop,Canada,Home Page,406,360,220,54.47,150,4,188,No Campaign,February,6,Tuesday,2024,0.009852216748768473,0.4630541871921182
2024-02-06,Direct,Mobile,Germany,Product Page,165,141,89,34.11,187,3,87,Brand Awareness,February,6,Tuesday,2024,0.01818181818181818,0.5272727272727272
2024-02-06,Email Marketing,Desktop,Australia,Checkout Page,191,151,72,51.27,268,31,1798,SEO Campaign,February,6,Tuesday,2024,0.16230366492146597,9.413612565445026
2024-02-06,Referral,Mobile,Australia,Product Page,138,116,54,49.23,281,34,884,No Campaign,February,6,Tuesday,2024,0.2463768115942029,6.405797101449275
2024-02-07,Google Ads,Desktop,Canada,Blog Page,147,132,79,33.53,302,17,697,Winter Sale,February,7,Wednesday,2024,0.11564625850340136,4.741496598639456
2024-02-07,Facebook Ads,Mobile,UK,Promo Page,247,233,158,28.73,242,26,572,New Product Launch,February,7,Wednesday,2024,0.10526315789473684,2.3157894736842106
2024-02-07,Instagram Ads,Tablet,Canada,Promo Page,341,281,164,38.73,260,21,504,Spring Sale,February,7,Wednesday,2024,0.06158357771260997,1.4780058651026393
2024-02-07,Organic Search,Tablet,India,Checkout Page,87,70,48,43.6,174,10,280,Spring Sale,February,7,Wednesday,2024,0.11494252873563218,3.218390804597701
2024-02-07,Direct,Tablet,UK,Landing Page,121,101,62,32.48,169,5,110,Brand Awareness,February,7,Wednesday,2024,0.04132231404958678,0.9090909090909091
2024-02-07,Email Marketing,Desktop,Kenya,Checkout Page,496,431,198,37.82,249,30,1680,Brand Awareness,February,7,Wednesday,2024,0.06048387096774194,3.3870967741935485
2024-02-07,Referral,Desktop,Germany,Product Page,354,327,225,41.64,105,3,120,SEO Campaign,February,7,Wednesday,2024,0.00847457627118644,0.3389830508474576
2024-02-08,Google Ads,Tablet,USA,Promo Page,491,454,262,32.38,116,7,308,Winter Sale,February,8,Thursday,2024,0.014256619144602852,0.6272912423625254
2024-02-08,Facebook Ads,Mobile,Australia,Checkout Page,483,448,212,47.75,278,30,1440,Spring Sale,February,8,Thursday,2024,0.062111801242236024,2.981366459627329
2024-02-08,Instagram Ads,Mobile,UK,Checkout Page,213,190,103,40.72,264,14,392,New Product Launch,February,8,Thursday,2024,0.06572769953051644,1.84037558685446
2024-02-08,Organic Search,Mobile,Canada,Promo Page,155,126,63,47.22,307,32,1664,Spring Sale,February,8,Thursday,2024,0.2064516129032258,10.735483870967743
2024-02-08,Direct,Mobile,Germany,Promo Page,120,107,54,44.57,112,18,738,New Product Launch,February,8,Thursday,2024,0.15,6.15
2024-02-08,Email Marketing,Tablet,Australia,Checkout Page,429,405,259,31.41,105,4,84,Winter Sale,February,8,Thursday,2024,0.009324009324009324,0.1958041958041958
2024-02-08,Referral,Desktop,USA,Checkout Page,227,180,126,35.54,280,5,115,No Campaign,February,8,Thursday,2024,0.022026431718061675,0.5066079295154186
2024-02-09,Google Ads,Mobile,India,Home Page,270,206,139,39.02,231,6,186,New Product Launch,February,9,Friday,2024,0.022222222222222223,0.6888888888888889
2024-02-09,Facebook Ads,Desktop,Kenya,Checkout Page,331,292,154,52.49,308,25,1150,Brand Awareness,February,9,Friday,2024,0.0755287009063444,3.474320241691843
2024-02-09,Instagram Ads,Mobile,USA,Checkout Page,179,147,71,39.14,167,29,1131,Spring Sale,February,9,Friday,2024,0.16201117318435754,6.318435754189944
2024-02-09,Organic Search,Mobile,Australia,Promo Page,181,145,102,35.89,268,5,190,Email Campaign,February,9,Friday,2024,0.027624309392265192,1.0497237569060773
2024-02-09,Direct,Tablet,Australia,Checkout Page,406,354,218,44.96,210,30,1140,Brand Awareness,February,9,Friday,2024,0.07389162561576355,2.8078817733990147
2024-02-09,Email Marketing,Desktop,Canada,Blog Page,396,302,159,29.25,250,26,1144,New Product Launch,February,9,Friday,2024,0.06565656565656566,2.888888888888889
2024-02-09,Referral,Mobile,India,Blog Page,413,371,172,52.38,97,4,164,Brand Awareness,February,9,Friday,2024,0.009685230024213076,0.39709443099273606
2024-02-10,Google Ads,Mobile,Australia,Blog Page,448,361,208,35.23,139,23,920,New Product Launch,February,10,Saturday,2024,0.05133928571428571,2.0535714285714284
2024-02-10,Facebook Ads,Desktop,USA,Blog Page,251,194,92,52.56,157,5,180,No Campaign,February,10,Saturday,2024,0.0199203187250996,0.7171314741035857
2024-02-10,Instagram Ads,Desktop,Germany,Landing Page,411,383,225,31.71,236,28,1344,Brand Awareness,February,10,Saturday,2024,0.0681265206812652,3.27007299270073
2024-02-10,Organic Search,Desktop,Australia,Blog Page,355,322,206,46.26,181,30,690,New Product Launch,February,10,Saturday,2024,0.08450704225352113,1.943661971830986
2024-02-10,Direct,Tablet,Kenya,Checkout Page,421,337,179,40.77,194,3,81,Brand Awareness,February,10,Saturday,2024,0.007125890736342043,0.19239904988123516
2024-02-10,Email Marketing,Desktop,USA,Home Page,232,174,80,44.31,116,10,380,Email Campaign,February,10,Saturday,2024,0.04310344827586207,1.6379310344827587
2024-02-10,Referral,Mobile,Kenya,Home Page,188,159,80,44.49,173,26,832,Brand Awareness,February,10,Saturday,2024,0.13829787234042554,4.425531914893617
2024-02-11,Google Ads,Mobile,USA,Checkout Page,448,355,163,30.92,179,9,360,Spring Sale,February,11,Sunday,2024,0.020089285714285716,0.8035714285714286
2024-02-11,Facebook Ads,Mobile,Canada,Landing Page,442,335,178,50.05,138,11,396,No Campaign,February,11,Sunday,2024,0.024886877828054297,0.8959276018099548
2024-02-11,Instagram Ads,Tablet,Kenya,Blog Page,262,242,144,46.96,236,13,416,Winter Sale,February,11,Sunday,2024,0.04961832061068702,1.5877862595419847
2024-02-11,Organic Search,Mobile,UK,Promo Page,247,206,118,52.51,198,14,728,Spring Sale,February,11,Sunday,2024,0.05668016194331984,2.9473684210526314
2024-02-11,Direct,Desktop,UK,Product Page,87,80,36,47.37,264,25,975,SEO Campaign,February,11,Sunday,2024,0.28735632183908044,11.206896551724139
2024-02-11,Email Marketing,Mobile,USA,Promo Page,240,201,112,31.27,245,10,390,Spring Sale,February,11,Sunday,2024,0.041666666666666664,1.625
